GEOID20,STATEFP20,COUNTYFP20,NAME20,CountyName,SubdivisionName,SubdivisionType,SLDLST20,SLDUST20,CD116FP,SLDLST22,SLDUST22,CDNew,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_16_dem_mcg,uss_16_rep_too,atg_16_dem_sha,atg_16_rep_raf,uss_18_dem_cas,uss_18_rep_bar,gov_18_dem_wol,gov_18_rep_wag,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv,Tot_2010_tot,Tot_2010_vap,Tot_2019_cvap
42079001200,42,079,JACKSON,Luzerne,Jackson,Township,120,020,08,120,20,8,4631,286,3105,1132,3,41,0,6,58,4185,279,2699,1132,3,32,0,2,38,469.4,979.4,479.4,888.3,533.8,866.5,484.2,782.6,575.2,676.9,911.4,494.2,729.7,529.7,,,838.7,508.4,4646,4111,4220
42079001235,42,079,JENKINS DISTRICT 02,Luzerne,Jenkins,Township,118,014,08,118,22,8,781,36,694,29,0,4,0,0,18,635,20,580,19,0,2,0,0,14,228.0,259.1,240.6,219.3,266.0,205.3,225.9,187.2,250.7,161.5,227.9,244.9,174.4,238.3,,,206.5,242.2,953,775,704
42079000725,42,079,HANOVER WARD 05,Luzerne,Hanover,Township,121,014,08,119,20,8,2160,172,1590,279,0,20,0,4,95,1642,97,1328,151,0,15,0,1,50,348.5,465.3,372.1,373.2,400.2,366.0,299.5,323.4,337.1,277.9,401.5,373.6,300.6,318.3,,,361.2,351.5,2168,1622,1789
42079000965,42,079,HAZLETON WARD 05,Luzerne,Hazleton,City,116,014,08,116,29,8,1824,737,1017,17,1,28,0,7,17,1398,480,872,10,1,23,0,2,10,194.0,415.0,220.0,344.0,251.0,307.0,155.0,314.0,212.0,249.0,355.3,221.7,281.5,183.5,,,325.8,206.4,1692,1357,1185
42079000995,42,079,HAZLETON WARD 08,Luzerne,Hazleton,City,116,014,08,116,29,8,3721,2771,794,87,3,5,0,16,45,2721,1945,676,59,0,5,0,10,26,388.0,255.0,405.0,214.0,421.0,204.0,221.0,186.0,250.0,153.0,224.3,404.7,169.5,235.5,,,202.4,337.0,2866,2062,1690
42079001390,42,079,KINGSTON WARD 07,Luzerne,Kingston,Borough,120,020,08,120,20,8,1516,88,1276,58,4,37,0,10,43,1257,54,1105,40,4,23,0,3,28,320.8,352.8,330.1,313.2,371.3,281.6,297.4,245.3,328.8,211.9,315.9,340.8,228.6,313.1,,,281.0,329.7,1467,1216,1125
42079001400,42,079,KINGSTON WARD 08,Luzerne,Kingston,Borough,120,020,08,120,20,8,1816,120,1429,144,1,45,1,26,50,1506,92,1224,111,1,43,1,8,26,303.1,287.2,313.3,251.3,330.8,248.5,282.7,225.2,301.2,203.9,262.3,315.7,214.6,292.0,,,243.2,306.2,1735,1455,1531
42079001320,42,079,KINGSTON WARD 02,Luzerne,Kingston,Borough,120,020,08,120,20,8,1916,128,1500,141,4,72,0,5,66,1442,72,1205,96,0,38,0,5,26,282.7,320.0,290.7,282.9,330.7,277.2,245.4,193.5,265.9,175.8,293.4,301.4,184.6,255.6,,,249.9,283.1,2000,1567,1495
42079000975,42,079,HAZLETON WARD 06,Luzerne,Hazleton,City,116,014,08,116,29,8,2739,1581,1066,49,0,7,1,13,22,2016,1051,913,28,0,4,1,5,14,336.0,405.0,377.0,321.0,415.0,296.0,228.0,255.0,265.0,217.0,340.7,376.0,236.0,246.5,,,298.8,324.2,2307,1735,1397
42079000930,42,079,HAZLETON WARD 03,Luzerne,Hazleton,City,116,014,08,116,29,8,1329,203,1077,13,0,16,3,3,14,1179,146,989,12,0,16,3,2,11,176.0,445.0,201.0,377.0,246.0,341.0,198.0,362.0,259.0,290.0,387.7,207.7,326.0,228.5,,,363.0,216.0,1363,1184,1070
42079000910,42,079,HAZLETON WARD 01,Luzerne,Hazleton,City,116,014,08,116,29,8,4378,3281,947,51,1,18,1,36,43,3159,2243,830,40,0,13,1,12,20,460.0,291.0,388.0,248.0,408.0,235.0,304.0,201.0,342.0,157.0,258.0,418.7,179.0,323.0,,,226.4,380.4,3591,2644,1735
42079001410,42,079,LAFLIN,Luzerne,Laflin,Borough,118,014,08,118,22,8,1451,43,1306,19,3,38,1,0,41,1217,34,1113,10,2,32,0,0,26,361.5,508.6,390.1,447.1,437.8,421.6,372.3,402.2,416.0,347.4,459.1,396.4,374.8,394.1,,,425.4,395.5,1487,1197,1245
42079001430,42,079,LARKSVILLE WARD 01,Luzerne,Larksville,Borough,119,014,08,119,20,8,1456,50,1309,43,0,9,0,4,41,1188,29,1095,25,0,8,0,3,28,230.7,396.8,249.5,320.8,303.4,303.9,223.3,277.9,233.4,260.1,340.5,261.2,269.0,228.3,,,311.9,248.0,1544,1229,1292
42079001452,42,079,LARKSVILLE WARD 03,Luzerne,Larksville,Borough,119,014,08,119,20,8,1150,23,1062,23,2,6,0,1,33,977,14,916,16,2,6,0,1,22,245.4,335.4,267.5,268.4,315.7,239.1,225.2,253.4,257.1,218.8,281.0,276.2,236.1,241.2,,,263.0,262.2,1234,1002,966
42079001531,42,079,LEHMAN DISTRICT 03,Luzerne,Lehman,Township,117,020,09,117,20,9,839,14,809,0,0,1,0,1,14,714,10,697,0,0,1,0,0,6,135.9,324.4,136.1,299.7,151.6,301.1,160.9,268.9,189.4,236.5,308.4,141.2,252.7,175.1,,,286.1,154.8,837,659,771
42079001605,42,079,NANTICOKE WARD 02,Luzerne,Nanticoke,City,119,014,08,119,20,8,1840,147,1525,69,3,7,0,8,81,1442,96,1244,40,3,7,0,4,48,255.0,373.0,300.0,270.0,341.0,256.0,242.0,265.0,270.0,230.0,299.7,298.7,247.5,256.0,,,278.8,281.6,1851,1486,1474
42079001635,42,079,NANTICOKE WARD 05,Luzerne,Nanticoke,City,119,014,08,119,20,8,1654,89,1453,49,3,12,0,0,48,1322,55,1208,31,0,11,0,0,17,274.4,335.0,314.2,263.5,369.8,234.6,260.5,229.7,304.2,178.9,277.7,319.5,204.3,282.4,,,248.3,304.6,1646,1329,1273
42079001750,42,079,NESCOPECK,Luzerne,Nescopeck,Borough,116,027,09,117,27,9,1480,34,1347,14,1,5,1,5,73,1215,26,1113,10,1,5,1,5,54,129.0,477.0,149.0,420.0,168.0,441.0,131.0,333.0,149.0,312.0,446.0,148.7,322.5,140.0,,,396.6,145.2,1583,1235,1315
42079001760,42,079,NEW COLUMBUS,Luzerne,New Columbus,Borough,116,027,09,117,27,9,222,5,211,0,0,2,0,0,4,180,4,170,0,0,2,0,0,4,13.9,76.4,13.9,68.5,26.8,63.5,12.9,63.5,13.9,61.5,69.5,18.2,62.5,13.4,,,66.7,16.3,227,169,161
42079001830,42,079,NUANGOLA,Luzerne,Nuangola,Borough,119,020,08,117,27,8,666,17,627,1,1,4,0,4,12,537,8,511,0,1,4,0,4,9,126.7,237.6,135.7,194.7,157.7,194.7,131.6,186.7,156.6,157.8,209.0,140.0,172.3,144.1,,,194.3,141.7,681,549,557
42079001852,42,079,PITTSTON WARD 01,Luzerne,Pittston,City,118,014,08,118,22,8,2175,164,1803,124,4,8,1,4,67,1640,85,1430,77,4,8,1,2,33,415.2,430.8,450.2,336.7,479.2,342.7,368.4,251.7,401.5,213.6,370.0,448.2,232.6,384.9,,,315.1,422.9,2270,1754,1677
42079001876,42,079,PITTSTON WARD 03,Luzerne,Pittston,City,118,014,08,118,22,8,2227,183,1864,73,2,12,0,11,82,1778,111,1539,56,2,6,0,11,53,411.0,393.0,463.0,295.0,509.0,271.0,357.0,238.0,373.0,220.0,319.7,461.0,229.0,365.0,,,283.4,422.6,2327,1820,1849
42079002005,42,079,PITTSTON DISTRICT 02,Luzerne,Pittston,Township,118,022,08,118,22,8,1268,19,1206,18,0,0,0,3,22,1040,14,1009,1,0,0,0,1,15,224.8,430.4,269.0,340.6,303.7,317.8,221.7,295.9,257.2,266.2,363.0,265.8,281.1,239.5,,,330.2,255.3,1428,1086,1151
42079002025,42,079,PLAINS WARD 01,Luzerne,Plains,Township,118,014,08,121,22,8,1884,103,1596,69,2,25,0,7,82,1562,66,1372,52,2,22,0,3,45,346.5,470.8,380.4,385.9,453.3,346.3,318.0,325.9,349.4,290.5,401.0,393.4,308.2,333.7,,,363.9,369.5,1986,1618,1494
42079002156,42,079,PLYMOUTH WARD 02,Luzerne,Plymouth,Borough,119,014,08,119,20,8,1949,166,1557,130,5,5,1,18,67,1529,116,1254,86,5,1,1,11,55,299.2,350.0,329.3,269.8,363.4,270.7,283.2,254.7,310.4,220.6,296.8,330.6,237.6,296.8,,,273.2,317.1,2020,1576,1413
42079002122,42,079,PLYMOUTH DISTRICT 01,Luzerne,Plymouth,Township,119,014,08,119,20,8,1717,71,1575,18,0,1,0,1,51,1399,48,1300,12,0,1,0,1,37,268.9,561.7,321.5,430.2,373.1,408.8,262.3,402.1,334.4,331.5,466.9,321.2,366.8,298.3,,,426.9,312.0,1812,1484,1395
42079002325,42,079,SALEM DISTRICT 02,Luzerne,Salem,Township,116,027,09,117,27,9,2042,152,1797,13,0,18,0,2,60,1625,96,1466,10,0,12,0,2,39,242.7,595.1,262.7,529.5,290.8,538.3,233.1,448.6,266.7,410.9,554.3,265.4,429.7,249.9,,,504.5,259.2,2020,1656,1825
42079002345,42,079,SHICKSHINNY,Luzerne,Shickshinny,Borough,116,020,09,117,27,9,632,18,575,2,0,3,0,0,34,514,6,485,2,0,3,0,0,18,85.0,211.0,108.0,160.0,128.0,150.0,89.0,142.0,105.0,124.0,173.7,107.0,133.0,97.0,,,157.4,103.0,845,667,519
42079002390,42,079,SUGAR NOTCH,Luzerne,Sugar Notch,Borough,119,014,08,119,20,8,1001,38,891,17,7,5,3,2,38,789,22,726,16,0,4,0,2,19,172.3,218.6,196.6,166.0,238.7,154.0,215.2,140.8,220.6,133.4,179.5,202.5,137.1,217.9,,,162.6,208.7,989,798,765
42079002460,42,079,SWOYERSVILLE WARD 03,Luzerne,Swoyersville,Borough,120,014,08,120,20,8,970,26,909,12,1,0,0,0,22,801,12,760,11,1,0,0,0,17,194.9,231.7,200.8,200.8,225.7,181.9,196.8,172.0,214.8,150.1,204.8,207.1,161.1,205.8,,,187.3,206.6,973,757,811
42079003170,42,079,YATESVILLE,Luzerne,Yatesville,Borough,118,014,08,118,22,8,638,6,595,17,1,7,0,2,10,531,4,500,10,1,7,0,0,9,139.3,172.1,155.7,135.7,178.4,112.1,141.2,126.5,153.0,113.8,140.0,157.8,120.1,147.1,,,132.1,153.5,607,482,658
42079002055,42,079,PLAINS WARD 04,Luzerne,Plains,Township,118,014,08,121,22,8,1615,81,1450,34,5,11,0,5,29,1363,39,1271,20,5,10,0,2,16,280.0,462.0,310.0,387.0,369.0,350.0,264.0,310.0,289.0,270.0,399.7,319.7,290.0,276.5,,,355.8,302.4,1615,1342,1236
42079002045,42,079,PLAINS WARD 03,Luzerne,Plains,Township,118,014,08,121,22,8,1902,62,1737,35,2,32,0,3,31,1711,39,1580,34,2,31,0,1,24,464.4,684.8,494.0,584.8,574.3,517.9,509.4,485.6,586.3,400.6,595.9,510.9,443.1,547.8,,,534.8,525.7,2119,1794,1915
42079002470,42,079,UNION,Luzerne,Union,Township,116,020,09,117,20,9,2035,25,1910,10,0,11,0,0,79,1662,17,1584,10,0,10,0,0,41,250.6,688.5,284.9,609.1,342.9,597.2,259.7,524.9,294.7,484.8,631.6,292.8,504.8,277.2,,,580.9,286.6,2042,1636,1695
42079002478,42,079,WEST HAZLETON WARD 01,Luzerne,West Hazleton,Borough,119,014,08,116,29,8,2387,1559,703,81,0,12,1,16,15,1762,1070,614,51,0,9,1,6,11,304.5,269.6,308.5,240.6,336.4,216.6,189.7,200.7,213.6,172.7,242.3,316.5,186.7,201.7,,,220.0,270.5,2223,1617,1442
42079002540,42,079,WEST PITTSTON WARD 01,Luzerne,West Pittston,Borough,120,014,08,118,22,8,1057,39,948,21,0,4,0,3,42,858,32,778,16,0,4,0,3,25,208.9,272.6,218.8,239.7,224.9,244.7,213.8,222.8,234.7,206.8,252.3,217.5,214.8,224.2,,,237.3,220.2,1005,815,787
42079002600,42,079,WEST WYOMING WARD 02,Luzerne,West Wyoming,Borough,120,014,08,120,20,8,911,11,874,4,0,2,0,0,20,771,7,751,3,0,0,0,0,10,211.3,302.4,236.2,236.2,253.4,241.4,227.6,224.2,255.1,195.0,260.0,233.7,209.6,241.4,,,239.8,236.7,948,765,819
42079002620,42,079,WHITE HAVEN,Luzerne,White Haven,Borough,119,014,08,117,29,8,1166,83,1043,6,0,3,0,1,30,910,47,843,2,0,2,0,1,15,135.9,310.9,163.9,252.0,195.9,262.0,144.9,229.0,163.9,202.0,275.0,165.2,215.5,154.4,,,251.2,160.9,1097,874,900
42079002845,42,079,WILKES-BARRE WARD 13,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,2727,533,1764,218,2,91,2,12,105,2404,428,1631,188,2,82,2,10,61,457.0,297.0,449.0,287.0,512.0,253.0,367.0,161.0,383.0,141.0,279.0,472.7,151.0,375.0,,,227.8,433.6,2484,2223,1808
42079002725,42,079,WILKES-BARRE WARD 06,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,4028,1016,2103,725,6,32,0,15,131,3373,717,1941,593,6,30,0,6,80,422.0,305.7,440.8,245.7,470.2,258.5,328.3,191.6,346.8,175.8,270.0,444.3,183.7,337.6,,,235.5,401.6,3555,2936,2380
42079002755,42,079,WILKES-BARRE WARD 08,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,3312,913,1239,933,4,42,0,19,162,2345,542,1108,570,4,35,0,11,75,406.5,264.0,415.2,201.4,437.2,211.2,291.5,163.0,310.8,146.1,225.6,419.6,154.5,301.2,,,197.2,372.2,2926,2157,1782
42079003095,42,079,WILKES-BARRE WARD 02,Luzerne,Wilkes-Barre,Township,121,014,08,121,22,8,1483,110,1106,96,0,126,0,4,41,1285,71,1012,76,0,98,0,0,28,228.3,324.4,257.6,264.7,290.4,244.0,210.4,227.5,245.6,189.4,277.7,258.8,208.4,228.0,,,250.0,246.4,1283,1104,1047
42079003160,42,079,WYOMING WARD 03,Luzerne,Wyoming,Borough,120,014,08,120,22,8,1201,36,1090,16,2,15,1,1,40,969,18,905,9,2,9,0,1,25,264.4,390.7,271.4,349.4,294.6,337.4,254.5,294.1,280.7,266.9,359.2,276.8,280.5,267.6,,,327.7,273.1,1179,967,1145
42079003150,42,079,WYOMING WARD 02,Luzerne,Wyoming,Borough,120,014,08,120,22,8,778,25,704,31,4,0,1,4,9,648,20,589,24,4,0,0,4,7,154.7,206.6,156.6,169.1,174.9,176.8,151.8,135.5,171.1,115.3,184.2,162.1,125.4,161.4,,,160.7,161.8,836,671,543
42079002700,42,079,WILKES-BARRE WARD 04,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,2163,674,1111,279,4,15,0,5,75,1701,446,988,195,3,12,0,3,54,375.5,262.4,392.7,203.6,432.5,202.7,316.7,186.4,322.1,175.5,222.9,400.2,181.0,319.4,,,206.1,367.9,2045,1595,1470
42079002715,42,079,WILKES-BARRE WARD 05,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,2253,681,1083,375,7,31,0,6,70,1777,453,967,296,3,25,0,2,31,364.5,323.4,380.4,259.3,434.2,241.3,305.1,212.9,318.9,196.0,274.7,393.0,204.5,312.0,,,246.6,360.6,1996,1548,1335
42079002765,42,079,WILKES-BARRE WARD 09,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,1476,478,621,266,1,21,0,20,69,1139,325,550,186,1,18,0,16,43,231.0,173.0,244.0,133.0,264.0,132.0,171.0,98.0,176.0,91.0,146.0,246.3,94.5,173.5,,,125.4,217.2,1398,1085,889
42079002635,42,079,WILKES-BARRE WARD 01,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,1723,189,1367,66,0,12,0,3,86,1408,108,1187,54,0,8,0,0,51,265.9,387.8,285.9,313.9,333.9,288.9,251.9,295.9,275.9,268.9,330.2,295.2,282.4,263.9,,,311.1,282.7,1773,1439,1317
42079002655,42,079,WILKES-BARRE WARD 02,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,1847,132,1532,71,0,53,0,9,50,1539,80,1358,41,0,36,0,4,20,442.2,438.2,476.7,370.0,530.0,335.1,422.5,293.4,464.9,249.1,381.1,483.0,271.2,443.7,,,337.2,467.3,1918,1611,1483
42079002685,42,079,WILKES-BARRE WARD 03,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,1475,283,987,139,0,10,0,8,48,1105,163,825,89,0,3,0,4,21,247.0,253.0,265.0,190.0,284.0,188.0,214.0,171.0,228.0,154.0,210.3,265.3,162.5,221.0,,,191.2,247.6,1450,1068,920
42079003045,42,079,WILKES-BARRE WARD 19,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,1828,541,937,237,2,20,0,9,82,1414,347,827,168,0,17,0,0,55,340.0,265.0,370.0,208.0,406.0,191.0,289.0,159.0,308.0,135.0,221.3,372.0,147.0,298.5,,,191.6,342.6,1781,1383,1081
42079002815,42,079,WILKES-BARRE WARD 12,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,2899,1101,1094,500,2,61,3,23,115,2070,639,942,357,1,56,3,8,64,438.0,246.3,461.9,181.7,500.7,182.3,330.9,153.9,345.1,134.7,203.4,466.9,144.3,338.0,,,179.8,415.3,2580,1886,1690
42079003050,42,079,WILKES-BARRE WARD 20,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,2475,682,1457,202,1,28,0,16,89,1892,430,1258,134,0,26,0,1,43,358.3,417.8,396.0,312.6,452.6,283.8,312.6,223.3,342.4,196.5,338.1,402.3,209.9,327.5,,,286.8,372.4,2398,1862,1945
42079002805,42,079,WILKES-BARRE WARD 11,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,2536,808,1275,273,3,77,0,6,94,2098,597,1169,199,3,56,0,1,73,448.0,323.0,465.0,259.0,505.0,241.0,343.0,201.0,371.0,173.0,274.3,472.7,187.0,357.0,,,239.4,426.4,2559,2106,1898
42079002787,42,079,WILKES-BARRE WARD 10,Luzerne,Wilkes-Barre,City,121,014,08,121,22,8,1533,470,704,234,0,26,1,24,74,1127,273,624,156,0,24,1,11,38,273.0,197.7,270.1,166.3,303.3,148.7,223.1,133.1,231.9,121.3,170.9,282.1,127.2,227.5,,,153.4,260.3,1580,1179,998
42079000215,42,079,DALLAS DISTRICT 02,Luzerne,Dallas,Township,117,020,08,120,20,8,2628,149,2266,83,1,79,1,1,48,2370,132,2041,79,1,77,1,1,38,228.4,367.5,223.4,346.2,241.7,336.8,221.8,291.8,250.1,255.4,350.2,231.2,273.6,236.0,,,319.5,233.1,2643,2209,2318
42079000250,42,079,DENNISON,Luzerne,Dennison,Township,119,020,08,117,29,8,963,14,901,3,0,1,0,2,42,819,9,780,2,0,0,0,2,26,156.1,406.0,179.0,352.7,197.9,346.0,165.4,325.4,194.3,293.0,368.2,177.7,309.2,179.9,,,344.6,178.6,1126,874,768
42079000260,42,079,DORRANCE,Luzerne,Dorrance,Township,116,020,09,117,27,9,2076,28,1985,2,2,7,0,2,50,1680,21,1619,0,2,4,0,1,33,298.3,771.0,326.0,658.0,379.6,640.2,310.2,634.3,377.6,567.9,689.8,334.6,601.1,343.9,,,654.3,338.3,2190,1743,1692
42079000275,42,079,DUPONT WARD 01,Luzerne,Dupont,Borough,118,022,08,118,22,8,1606,34,1497,19,0,5,0,7,44,1366,15,1299,18,0,2,0,4,28,393.0,467.0,440.0,333.0,497.0,323.0,414.0,303.0,447.0,263.0,374.3,443.3,283.0,430.5,,,337.8,438.2,1769,1458,1454
42079000300,42,079,DURYEA WARD 01,Luzerne,Duryea,Borough,118,022,08,118,22,8,1413,59,1282,23,0,13,0,2,34,1183,36,1095,20,0,8,0,2,22,303.0,351.0,329.0,278.0,365.0,269.0,312.0,209.0,320.0,193.0,299.3,332.3,201.0,316.0,,,260.0,325.8,1508,1251,1102
42079000325,42,079,DURYEA WARD 03,Luzerne,Duryea,Borough,118,022,08,118,22,8,1164,49,1071,17,0,5,0,3,19,978,27,918,13,0,5,0,0,15,259.3,259.4,279.8,207.9,300.2,202.8,274.4,177.6,288.0,158.9,223.4,279.8,168.2,281.2,,,201.3,280.3,1166,959,1004
42079000352,42,079,EDWARDSVILLE WARD 01,Luzerne,Edwardsville,Borough,120,014,08,119,20,8,2827,349,1848,485,7,8,0,8,122,2096,217,1516,276,4,7,0,8,68,419.3,417.5,434.3,323.6,493.2,305.0,331.4,270.9,351.1,242.4,348.7,448.9,256.7,341.2,,,311.9,405.9,2800,2011,1627
42079000452,42,079,EXETER WARD 03,Luzerne,Exeter,Borough,120,014,08,120,20,8,2064,63,1939,13,2,3,2,3,39,1726,24,1657,8,0,3,2,3,29,426.1,469.3,453.3,387.9,491.0,363.0,388.4,304.4,407.9,279.3,406.7,456.8,291.9,398.2,,,360.8,433.4,2194,1827,1864
42079000420,42,079,EXETER,Luzerne,Exeter,Township,120,020,08,120,20,8,2051,19,1978,4,3,2,0,3,42,1735,4,1704,2,3,0,0,0,22,380.1,751.1,409.4,659.9,457.6,639.0,352.6,600.9,402.6,542.8,683.3,415.7,571.9,377.6,,,638.7,400.5,2373,1906,1841
42079000535,42,079,FORTY FORT WARD 03,Luzerne,Forty Fort,Borough,120,020,08,120,20,8,1337,55,1217,12,0,5,0,7,41,1104,36,1028,11,0,5,0,4,20,287.2,329.6,289.1,296.6,320.1,295.7,300.4,259.9,323.9,233.5,307.3,298.8,246.7,312.1,,,283.1,304.1,1316,1092,1106
42079000555,42,079,FOSTER DISTRICT 01,Luzerne,Foster,Township,119,014,08,117,29,8,1983,85,1822,21,0,8,0,0,47,1714,58,1592,20,0,8,0,0,36,167.3,568.7,205.0,464.3,237.0,468.6,168.0,453.3,218.7,398.9,500.5,203.1,426.1,193.4,,,470.8,199.2,1954,1676,1444
42079000565,42,079,FOSTER DISTRICT 02,Luzerne,Foster,Township,119,014,08,117,29,8,1425,128,1241,16,0,2,0,0,38,1181,74,1071,8,0,2,0,0,26,130.7,481.1,159.8,386.3,200.4,360.6,125.9,341.6,168.0,299.2,409.4,163.7,320.4,146.9,,,373.8,157.0,1498,1188,1578
42079000650,42,079,HANOVER WARD 01,Luzerne,Hanover,Township,121,014,08,119,20,8,1863,146,1579,43,1,7,0,0,87,1498,73,1335,34,1,7,0,0,48,254.9,514.7,264.6,449.5,299.4,426.1,261.3,411.0,323.4,335.8,463.4,273.0,373.4,292.4,,,427.4,280.7,1700,1432,1452
42079000682,42,079,HANOVER WARD 03,Luzerne,Hanover,Township,121,014,08,119,20,8,2191,188,1791,125,1,6,0,4,76,1805,117,1550,82,1,6,0,3,46,387.1,491.2,414.7,401.7,480.0,359.1,312.6,333.1,345.7,289.7,417.3,427.3,311.4,329.2,,,375.0,388.0,2183,1744,1675
42079000790,42,079,HARVEYS LAKE,Luzerne,Harveys Lake,Borough,117,020,09,117,20,8,2788,41,2652,0,0,2,0,5,88,2401,29,2304,0,0,2,0,5,61,471.2,966.1,520.4,844.4,558.0,859.3,482.0,749.2,534.5,678.4,889.9,516.6,713.8,508.3,,,819.5,513.3,2791,2305,2290
42079000825,42,079,HAZLE DISTRICT 03,Luzerne,Hazle,Township,119,014,08,116,29,8,1610,271,1280,9,0,8,2,0,40,1333,163,1130,6,0,5,2,0,27,179.3,515.8,225.7,413.7,256.2,380.0,151.1,377.4,213.5,307.5,436.5,220.4,342.5,182.3,,,398.9,205.1,1671,1422,1274
42079001035,42,079,HAZLETON WARD 11,Luzerne,Hazleton,City,116,014,08,116,29,8,3147,2189,868,34,1,12,0,25,18,2246,1428,765,25,1,7,0,9,11,368.0,366.0,383.0,307.0,403.0,308.0,241.0,229.0,294.0,173.0,327.0,384.7,201.0,267.5,,,276.6,337.8,2635,1981,1373
42079001025,42,079,HAZLETON WARD 10,Luzerne,Hazleton,City,116,014,08,116,29,8,1941,1428,450,20,2,21,0,11,9,1395,972,389,10,2,14,0,5,3,266.0,187.0,270.0,168.0,288.0,151.0,157.0,134.0,175.0,118.0,168.7,274.7,126.0,166.0,,,151.6,231.2,1794,1240,862
42079001165,42,079,HUGHESTOWN,Luzerne,Hughestown,Borough,118,014,08,118,22,8,1329,33,1229,15,0,10,0,5,37,1116,20,1048,13,0,10,0,5,20,369.0,382.0,411.0,288.0,478.0,252.0,348.0,267.0,382.0,234.0,307.3,419.3,250.5,365.0,,,284.6,397.6,1392,1170,1180
42079001190,42,079,HUNTINGTON,Luzerne,Huntington,Township,116,027,09,117,27,9,2053,27,1969,3,2,2,0,3,47,1699,26,1632,3,2,2,0,2,32,217.0,706.2,252.0,628.2,301.0,626.1,227.0,548.2,253.0,524.2,653.5,256.7,536.2,240.0,,,606.6,250.0,2244,1754,1539
42079001210,42,079,JEDDO,Luzerne,Jeddo,Borough,119,014,08,117,29,8,108,3,103,0,0,1,0,0,1,99,2,95,0,0,1,0,0,1,8.3,52.4,13.0,39.0,20.7,36.6,12.2,37.3,12.9,36.5,42.7,14.0,36.9,12.5,,,40.4,13.4,98,76,129
42079001245,42,079,JENKINS DISTRICT 03,Luzerne,Jenkins,Township,118,014,08,118,22,8,1982,68,1801,40,3,35,0,2,33,1763,45,1634,31,3,25,0,0,25,371.8,501.4,407.3,418.2,447.8,394.6,361.4,362.2,404.7,311.6,438.1,409.0,336.9,383.1,,,397.6,398.6,2098,1788,1902
42079001225,42,079,JENKINS DISTRICT 01,Luzerne,Jenkins,Township,118,014,08,118,22,8,1520,33,1403,23,0,41,0,3,17,1223,21,1148,15,0,27,0,3,9,340.7,450.6,372.1,374.8,410.7,345.7,332.2,326.0,367.9,282.6,390.4,374.5,304.3,350.0,,,355.9,364.7,1391,1109,1111
42079000666,42,079,HANOVER WARD 02,Luzerne,Hanover,Township,121,014,08,119,20,8,1386,97,1218,30,3,5,0,6,27,1098,59,996,20,3,5,0,0,15,250.5,404.2,285.6,316.9,325.9,310.6,262.8,276.2,303.1,231.9,343.9,287.3,254.1,282.9,,,308.0,285.6,1376,1114,972
42079000985,42,079,HAZLETON WARD 07,Luzerne,Hazleton,City,116,014,08,116,29,8,2613,1462,1034,47,6,26,0,14,24,1960,956,921,30,6,19,0,8,20,357.0,457.0,395.0,372.0,445.0,342.0,247.0,309.0,299.0,249.0,390.3,399.0,279.0,273.0,,,345.8,348.6,2207,1701,1407
42079001375,42,079,KINGSTON WARD 06,Luzerne,Kingston,Borough,120,020,08,120,20,8,1721,171,1313,120,3,26,0,21,67,1336,96,1087,81,3,17,0,9,43,495.6,394.9,513.9,354.2,552.7,333.0,434.6,288.4,460.7,254.6,360.7,520.7,271.5,447.6,,,325.0,491.5,1655,1299,1293
42079001355,42,079,KINGSTON WARD 05,Luzerne,Kingston,Borough,120,020,08,120,20,8,1572,39,1396,28,2,57,0,17,33,1249,26,1136,15,2,42,0,7,21,466.2,377.5,432.7,401.1,477.0,356.8,471.1,299.6,514.5,251.3,378.5,458.6,275.5,492.8,,,337.3,472.3,1542,1246,1182
42079001310,42,079,KINGSTON WARD 01,Luzerne,Kingston,Borough,120,020,08,120,20,8,2062,174,1539,234,1,13,0,5,96,1625,101,1294,165,0,12,0,5,48,422.9,399.5,432.1,346.1,458.1,357.5,358.8,281.7,389.6,250.0,367.7,437.7,265.8,374.2,,,327.0,412.3,1962,1536,1350
42079001330,42,079,KINGSTON WARD 03,Luzerne,Kingston,Borough,120,020,08,120,20,8,1477,82,1192,100,0,25,1,5,72,1159,53,982,61,0,17,0,2,44,279.9,341.9,283.0,311.5,318.6,305.8,279.8,260.5,301.7,229.6,319.7,293.8,245.1,290.8,,,289.9,292.6,1448,1178,1185
